userName,score,at,content
Oki Adinegara,1,2024-03-06 07:20:50,"Payah rute mudik gratis bus gak da rute dari & ke bandung. Mudik motis kereta api jg keberangkatan awal malah dari jakarta, sama aja bohong. Habis semua kuotanya sama orang jakarta"
Bagas Setiaji,2,2024-03-13 22:29:10,Apps nya gimn mau ngetik kota tujuan ko gak bisa ya
agus susanto,1,2024-03-11 23:53:26,"Baru buka pendaftaran langsung habis tiket,susah mendapatkan tiap hari buka aplikasi keterangan tiket habis."
Iyon Tri,1,2023-04-01 06:50:56,"Masak iya pendaftaran baru dibuka, semua tiket sudah habis, coba lain jurusan juga habis juga. Hebat"
Aris Widodo,1,2023-04-16 14:17:52,"Terima kasih kementerian perhubungan tiket saya yg sudah di validasi di nyatakan tidak berlaku ,"
"tomato,z Red boys",1,2024-03-09 01:24:04,Instal Apk nya mncb beruntung an tiket mudik gratis tp buset habus mulu_ hibgga on tepat pukul 8 sdh habis dan error server nya......
Erna Setiawati,5,2023-03-18 03:05:15,Terima kasih kemen hub atas tiket gratis dan pelayanannya yg baik 👍
Ribet Amat,1,2023-03-13 13:59:53,"Apk lemod, giliran tiket mudik gratis udah abis, baru bisa dibuka, ketawan bgt ada something!!!"
toni BA,5,2023-03-13 02:43:53,"Bagus kok apk nya, semuanya lancar dr awal download tinggal menu mudik gratis blm bs buat daftar nih"
Sulhan Farozi,1,2023-03-13 08:12:48,"Aplikasi bangke http eror mulu, sinyal udh bagus juga"
Taufik Arif,5,2023-03-13 06:22:14,"Menunya cuma tracking bus sama cek laik, apa ada yg salahkah"
Muhammad Achmal,5,2024-08-09 02:13:47,Terimakasih untuk dishub penyedia trans semanggi surabaya karena sudah mempermudah mahasiswa dalam bepergian dengan ongkos murah😉🤗
Ria haha,3,2023-03-13 07:30:16,"Apk nya gak bisa di akses, error' mulu nih"
Deny Davyy,1,2024-03-06 15:20:11,"Tidak jelas, hanya muncul gambar tiket, tidak bisa di klik"
Kaka Donie,3,2024-03-06 05:31:06,Ada event mudik gratis malah sistem nya lemot bngt loadingnya
Aji GP,1,2023-03-13 07:07:03,"Aplikasi bapuk, standby nih http tidak di temukan kan aneh"
Yuli Ati,1,2024-02-26 06:17:01,Sy gak bisa login. Kode otp gak dikirim ke wa. Udh sy ulang2 trs. Gmn solusinya
ega harto,5,2024-03-08 08:06:33,"oke , pelayanan mantap . informasi lengkap. semua dibuat mudah. terima kasih mitra darat . ,"
Rudi Utama,1,2024-02-26 14:24:44,Tidak bisa login karena tidak dikirim kode otp
ARIO PUJILAKSONO,5,2023-03-13 07:48:33,"Oke, namun perlu peningkatan kapasitas dan konten"
Halidiyah Syamlan,1,2024-03-06 05:10:25,Aplikasi penipu..giliran di pake daftar mudik gratis..eror...klo gak ikhlas gak usah ngadain acara mudik gratis..buat interent aja..gak usah di publik kan
Muhamad Ubaidillah,3,2023-03-13 07:06:57,"Kenapa ketika pendaftaran dibuka aplikasinya malah eror? Aneh bgt. Kebiasaan aplikasi pemerintah begitu, jelek."
Andi Prasetyo,1,2024-03-11 11:51:06,"Gak pernah dapat,,baru dibuka apkikasi tiket habis..tiket habis,,maksud'a g'mna coba???"
K D,5,2023-12-17 10:36:26,"aplikasi cepat, ga ribet, terverivikasi"
hay nama saya odading mang oleh,4,2024-09-14 04:05:47,Gg tau ni aplikasi goks
Adi Hariyanto,5,2023-03-18 01:56:29,Aplikasinya sangat bermanfaat dan pelayanannya sangat baik
Yuda Tama,5,2023-03-17 02:33:58,"Pelayanan mudah, cepat, dah ramah"
sarno danang,5,2024-03-19 20:44:03,Terima kasih sudah menyediakan mudik gratis. Walaupun aku gak pernah dapat karena gak punya sarana' dan waktu yg terbuang sia sia
Ana Fitria,3,2023-03-13 15:30:20,Kenapa error' trs ya .. 🥲 saya kan mau juga naik bus gratis ..pasti try again try again
Miskiah Pahruddin,5,2024-10-12 12:23:58,Terimakasih teman bus
Ujang Supardi askut,5,2024-02-02 00:24:58,"Satu tahun kami menggunakan bus temanku cimahi-bdg,bdg-bale endah dgn fasilitas e-tol lansia cukup nyaman. Notes: E-tol BNi ganti ke mandiri e-mail harus ganti,memang sprti itu kah karena yg lama telah di pskai?."
Ika Prastiwi,1,2024-03-12 01:08:21,Kalo mau tau tiket online mudik gratis sudah di klik dari kantor terus di jual ofline permainan kaya gitu sudah banyak
Vadoli Ridho,5,2024-04-20 07:28:58,Sangat membantu bagi kami yang setiap hari menggunakan bus transmusi ini.
Al Zhum,1,2023-03-13 19:05:39,"Ga usah di bikin.. Ga ada gunanya sumpah, menuh - menuhin memori sama ngehabisin kuota doang.....!!!!"
Adilalrizky,5,2024-05-19 15:44:37,Aplikasi yang membantu banget buat liat kedatangan bis ❤️
Alfi Alfiani,5,2023-03-16 07:10:02,Terimakasih Kemenhub untuk pelayanannya.. Semoga kedepannya bisa dtambah lagi kuota mudik gratisnya..
Priscilla Wulandari,1,2024-04-22 09:59:56,"Jelek, bagusan teman bus. Lemot parah gabisa buka apa apa"
Farah Arniza,2,2024-04-23 10:57:28,Ga bisa log in pdhl sebelumnya lancar² aja
Roziyah Yayah,1,2024-06-24 01:47:21,"apk ga bisa dibuka, loading terus."
Catur Aji,1,2024-03-19 06:08:24,Sudah 1 minggu tidak bisa daftar mudik gratis..pdhl tiap jam d coba..dari 1 bus tujuan penuh sampe 9 bus penuh..blm juga bisa daftar..
Erna Diva,5,2024-04-19 06:40:41,"Sangat membantu bagi saya sekeluarga dengan mudik gratis mitra darat,Karena saya sekeluarga bisa berkumpul di kampung halaman terimakasih mitra darat🙏🙏"
Kola Syaiku01,5,2023-03-13 03:13:23,"Sangat membantu Dengan adanya aplikasi ini, cepat tanggap."
Emi Amiuti,4,2023-03-13 15:23:45,Gak bisa masuk https error tulisan nya
Rusmanto Rusmanto,5,2024-03-10 01:13:20,Bukanya dipermudah sekarang jd semakin sulit...mohon perhatiannya
Itaul Risqoh,2,2024-03-10 01:11:38,"Lamannya selalu eror buat nge war tiket mudik gratis, perbaiki agar semua bisa masuk dengan mudah"
Desi eci,1,2023-03-13 07:19:42,"Giliran udah jam nya pembukaan failed terus, ga jelas, udh lewat 20 menit, ttp failed juga, gimana ini?"
Nur Avia Marselina,1,2024-03-13 00:48:39,Pendaftaran sampai april tapi tiket habis semua gimana sih kak yg pengen mudik kecewa 😔
Arshaka Devandra,4,2023-03-13 01:31:57,Kenapa klik cari armada ga bisa2 ya padahal tgl klik cari ga ada nongol
nopret bagus,2,2023-03-13 11:39:19,Kenapa nggak bisa login...??? Td siang sudah bisa giliran jam dua siang sampe sekarang nggak bisa di bukaaaa
Yanianto Yanianto,5,2023-03-15 03:11:58,"Pelayanan sangar ramah, bagus, rapih"
hary Yanto,5,2023-03-18 01:47:32,Sangat membantu dan pelayanan ramah
Lucky Agus,4,2023-03-13 08:57:22,lemot kurang cepat respon aplikasi nya
Purjianto Trans,5,2024-03-30 01:28:01,Aplikasi sangan mudan dan Sangat Membantu
Akbar Channel,5,2023-03-13 02:37:09,Pendaftaran untuk pilih tujuan kok gk bsa min
Sumarjiyono,5,2023-03-29 08:19:04,Terimakasih atas pelayanan yang ramah dan memuaskan
miko wara_wiri,3,2024-03-08 03:15:29,Terimakasih atas layanan nya. Saya mau tanya untuk akses di mudik gratis kenapa tiket selalu habis.
Efry effrazka,1,2024-03-15 02:30:14,"Selalu dapat notif kalau ada pemudik yg gagal verifikasi mudik gratis.giliran di cek tetap ga ada ,sudah habis semua"
Armigo Melleng,5,2024-03-06 00:09:27,membantu banget aplikasi ini untuk pantau posisi bis dan rute yang mau dituju
014_Indra Muliyana,5,2023-11-09 23:39:58,Sangat membantu untuk melacak bus di beberapa kota.
Moh Amin Fauzi,3,2023-03-13 10:00:57,"Login gagal mulu, HTTP Failed terusss.."
Heru Riyadi,3,2023-03-13 12:23:46,"Saat mau daftar tidak bisa masuk ada tulisan ""http filed, please try again"""
Rendy Firmansyah Haris R,1,2024-03-21 01:04:49,Setiap mau lihat rute loading nya terlalu lama
Amrulloh Amrulloh,3,2023-03-25 01:06:32,"Udah tiga kali download,tetep gak ada otp masuk"
Hafish Jelek,5,2024-03-06 05:49:56,bagus walaupun loading lumayan lama
Arin Ristiana,3,2023-03-10 12:13:31,Saya udh login tp kok ga ada menu buat masukin no TLP/wa ya min..
Rahel Obeth,3,2024-02-06 10:11:03,"Bagus sih bs track. Tp parahnya klo mau nyambung di ubung dari K1 ke K2 sore hari lama bangeeeeeetttttt, org yg mo ngejer bus ke ubud di halte gor ngurah rai jadi tidak dpt bus K4 krn kelamaan brenti di terminal ubung. Ujung2nya org harus rogoh duit lbh banyak yg tadinya niatnya mau irit naik bus jadinya harus bayar ojek mahal. SOP sih SOP tp liat urgency jg dong, liat sinkronnya dgn koridor lain. Satu lagi, tolong training drivernya cara komunikasi yg baik, harus sadar diri sbg pelayan publik"
yahya M,1,2023-04-12 01:00:15,Download dari awal mpe mau lebaran masi aja gak ada. Katanya cek berkala.
Suparjo,5,2024-03-07 16:30:32,"Mau tanya min,pendataran mudik gratisnya udh di buka belum ya...?ko ngak muncul....?TRIms."
Triyono Banyumudal,3,2024-03-05 05:51:20,Sementara tiga dulu kalo bagus pasti nya semuanya
Muhammad Yusuf,2,2023-03-13 07:21:47,udh jam 2 tp masih ga bisa...error mlahan
D Tri Gustini,5,2024-07-03 10:10:28,Jd lebih nyaman walaupun pakai kendaraan umum.
Supri Anto,1,2023-03-13 12:30:54,"Hancur login dari siang sampe sekarang bmgak bisa2. Tiket mudik dari bukan sama sekarang gak bisa buka, ampuuunn"
Idan,1,2023-03-13 13:36:53,"Malah error terus, nga bsa login 😏"
SerngengeLintang Wulan (Mas Lintang),1,2023-03-17 08:26:43,Mau daftar mudik pas hari pembukaan error.. (maintenant) selang sehari bisa dibuka tapi tiket habis! Nyesel download 🙏😔
Andrea Surya Habibie,5,2023-03-15 03:23:29,Terimakasih sudah memberikan mudik gratis... Semoga semakin banyak terbantu dengan ini..keren pemerintah
abrar bpp,5,2024-07-12 23:26:29,BAGUS TPI BERIKAN BIMBINGAN UNTUK ORANG YG BARU DOWNLOD
Nisa Iyus,1,2023-04-13 05:07:57,"Pake aplikasi, tiket habis karena calo, wkwk masih banyak calo d kata mudik gratis,"
Sinta Widiyanti_046,5,2023-03-12 09:00:38,"bagus min apk nya, semoga lancar jaya"
bambang ikhwan,3,2023-03-27 12:39:57,"Saya ikut mudik gratis PP giliran daftar motis gak bisa,kata server habis padahal masih ada 7 kuota tersisa"
Aryanto 203,1,2023-03-13 12:48:57,Parah kak aplikasinya orang orang udah dapet tiketnya aku aplikasinya masih eror trus dari jam 1 pagi sampe jam 7 malem
Purnomo,5,2023-03-13 09:40:14,"min knpa stiap buka aplikasi time out trus ya min,,jd gak bisa min buka mudik gratisnya"
M. sandi s,5,2024-09-15 11:25:16,mudah digunakan bisa kapan saja 😊
edi purwanto,5,2023-03-12 04:25:49,Kak pas login kok hanya akun google?? Tidak ada untuk memasukkan no telepon.
Ika Novita,2,2023-03-13 09:12:30,aplikasinya kok gak bisa di buka ya ?? Http failed knp ya min ??..
Susi Ncus,5,2024-03-07 04:03:54,"Aplikasinya user frienly, berguna banget klo pas musim2 mudik kyk gini :)"
Ali ali,5,2023-03-13 14:30:24,"Aplikasi sangat membantu pagi yg mau bepergian,baik sekali"
Desta Priyatno,1,2023-03-13 14:49:45,Aplikasi macam apa ini..!! Lambat banget responnya
surya atmaja,5,2024-03-05 07:48:38,Sangat membantu sekali dalam transportasi angkutan umum.
ferdy rizky,4,2024-05-12 14:26:09,Gimana sih pemprov bekasi Katanya jam 9 tutup operasinya tapi jam 8 udah pada gk bisa ke bantar gebang
fari hung,1,2023-03-13 14:27:23,"nggak bisa di akses, https error' terus"
Shondel Nza,5,2024-04-07 03:50:21,Terima kasih dishub ....semoga tahun depan ada lagi dan lebih gampang daftarnya...
Noer Doank,3,2023-03-13 08:40:44,"Loadingnya lama, bngt sering nge lag"
Narendra Wisnu Karisma,5,2023-03-15 01:31:11,Semoga aplikasinya makin dilengkapi dengan informasi tentang rute-rute bus AKAP
Fadhilah Laila Ramadhani,3,2023-03-13 09:01:36,"apk nya lag parah min, loading mulu"
ahmad Nov,5,2023-12-11 05:38:43,"Aplikasi mudah digunakan Pelayanannya juga cepat,,petugas ramah2 Mantaaaab"
Syakir Arasyid,3,2024-04-03 01:24:39,Komentar ke 2: Bintang jadi TIGA saya tidak kebagian Tiket Mudik Min...? .katanya ribuan Pemudik...?Siip mantab... Customer nya... responsif... membantu dalam hal kesulitan.
Moh Amrul,5,2023-03-16 06:40:39,Aplikasi mudah digunakan dan sangat membantu..
denok agustina,1,2024-03-08 01:11:35,Cara daftar mudik gratisnya gmna?kok gk muncul2 menunya?pdhal sinyal ada
Riski Saputro,5,2024-03-07 01:27:51,"Untuk pendaftaran mudik gratis, mulai tanggal berapa ya min? Barusan saya akses belum bisa, atau sudah full kuotanya??"
Irfan Djindang,5,2023-12-16 12:20:19,aplikasi yang sangat membantu jika ingin melakukan perjalanan...
Yuli Iskandar,1,2024-03-06 05:30:52,Gak bisa di buka Lemot sekali aplikasi!
Msnazar,1,2024-03-07 03:35:26,Info mudik gratis.....baru buka dah habis Minta info gak dibales bales....... aplikasi mudik gratis dibikin buat apa dan siapa....payah Aplikasi ecek ecek gak niat bikinnya
Anasrul Safawi,1,2024-03-12 22:51:26,ga pernah kebagian tiket mudik... tepat waktu yg di tentukan selalu ga bisa di buka
putra putrawan,1,2024-03-30 01:12:21,Aplikasi ko buat masuk alesannya gangguan mulu
Asrob,5,2023-12-08 01:44:14,tingkat kn terus pelayanan publik tanpa pilih-pilih
Tiff _,5,2023-03-28 05:24:03,luar biasa pelayanannya sangat ramah
VALLENT PUTRA,1,2024-03-15 02:44:14,"Informasinya gk jelas, Katanya ada pembatalan, kok gk tertera utk daerah mana, Duuuullll, Dul,"
Redy Yusrivan,1,2024-03-16 04:55:44,"Apk, kalo mmng mau bantu untuk mudik,, g ush pake seleksi sgla... Seenaknya aja... Hahaha.... Apk"
ami yaumi,5,2024-01-15 10:24:01,Aplikasinya bagus . Fast respon dan akurat
Alfi Aspihani,1,2024-01-14 23:05:01,"Super lelet, susah login nya"
agung sutrisno,3,2023-03-12 04:58:19,"G bisa didownload,pdhal kuota penuh, sinyal penuh"
Deni Sopfian,5,2024-03-10 02:41:06,"Aplikasi ok banget,,sangat membatu saya utk pulang kampung,,bagus dh pooknya"
Graffi Prasetyo,5,2023-03-15 08:13:11,"Di beberapa hp tidak bisa, mungkin tidak kompatibel untuk beberapa hp"
Fajar Ardiyansyah,3,2023-03-13 12:00:01,Ini gimana kok mau login http failed terus ya
M Fajar Qomaru Zaman,5,2023-03-13 13:46:52,Lumayan bisa digunakan utk bahan informasi arus mudik meskipun saya gak pernah mudik
Teny Berliana sari,1,2023-03-13 09:02:03,Aplikasinya gk bisa di bukaaa nyebelinnn
Wahyu Ni,5,2023-03-15 03:51:45,"Pelayanan sangat baik, ramah, dan rapih"
Rusmini Atun,1,2024-03-06 05:32:28,"Sering banget down server nya, giliran lagi war tiket down."
Ridwan Azis,1,2023-03-13 08:02:27,"Login lagi HTTP Failed terus , coba diperbaiki lagi"
Irsyad Huda,3,2023-03-14 22:46:00,"install, 14 maret malem baru mau daftar. sdh habis. uninstall aja ya? atau masih ada kuota lain kah?"
wanto kosongnamlapan,5,2023-04-08 05:58:07,Saya sudah tidak kebagian tiket padahal masih di buka sampai tgl 14 April 2013 gimana solusinya
Anik Widayati,4,2023-03-13 10:00:46,"Dari jam 13..mpe sekarang, ga bisa buka aplikasinya 😭"
Sudi arso,1,2023-03-13 17:03:05,Tidak bisa masuk begitu masuk sudah habis
Hendri Pansel,1,2023-03-13 07:32:24,"Aplikasi yg bikin emosi,,,bnyak bngt kendala."
Sugeng Sutrisno,1,2023-03-23 03:19:20,"baru mau daftar pas tgl 13 maret kuota udah abis,hahaha"
Trio Yono,5,2023-03-13 03:22:01,"Barusan saya buka link nya tp ko ga bisa masuk yah,,apa lagi eror"
EKA LESTI,2,2023-03-13 13:46:31,Gak bisa daftar login
ispri adi,1,2023-03-13 17:23:38,"Apk error' ga bisa di buka,giliran ke buka tiket sdh habis"
Ade Febrianto,5,2023-03-28 02:50:26,"Informasi yang teraktual,"
Wahyu Nur Pratama,5,2023-03-13 22:15:29,Ini tiketnya udh abis apa masih error?...
Siwi Sutanto,2,2023-03-14 00:49:52,Kenapa tiket belum dalam hitungan jam semua tujuan sudah habis ya min
rafif diron,2,2023-03-15 11:55:56,"Kuota ko sangat sempit yah,baru mau daftar ke Cilacap sudah habis aja itu tiketnya,"
Cahya amalia Putri,4,2023-03-13 07:13:27,min aplikasinya masih down udah jam 14:13 gimana mau daftar
agus riyanto,5,2023-12-14 01:22:02,bagus mudah dan praktis
agung winanta,5,2023-03-18 01:35:24,Sangat cepat tidak ribet...pelayanan bagus
Arda A,2,2023-03-13 11:19:37,Gak bisa login failed mulu
Damayanti Dian,1,2023-03-13 03:39:40,Aplikasi ga jelas. Ga bisa di buka. Klo aplikasi pemerintah kenapa jelek yak ?
Frank “ankin_アンキン”,5,2024-03-25 15:39:14,"memudahkan masyarakat untuk mengenal dan menggunakan layanan yang disediakan pemerintah lewat transportasi darat, bravo 😎"
Mata Air,1,2023-03-13 09:16:32,"Udah dari awal publis download, otp nya susaaah bgt tau tau ntar penuh🥺🥺🥺"
Farid Alfaruq,5,2023-03-13 08:38:22,Kenapa ga bisa login?eror http failed
BRN Transport,2,2023-05-12 00:30:19,Data massa uji tidak ter update. Pdhl sdh uji.
Riski Agung,1,2023-03-13 08:26:11,Eror ga bisa masuk..parah nih.. beneran ada mudik gratis apa cuma suruh download apk doang
tri amiyani,1,2023-03-13 08:26:54,Http failed...belum juga daftar tapi gak bisa dipakai
Fitriana Pramesthi,3,2023-03-12 17:03:28,"Sepertinya aplikasinya lagi down ya min, saya coba masuk dari tadi tidak bisa"
Barimin 123,5,2023-03-17 08:12:16,Cepat dan mantap.
lis wati,5,2023-03-18 01:42:25,"Pelayanan bagus, sukses terus mitra darat"
Adli agamfairuz,1,2023-03-15 06:20:36,Tgl 13 dan 14 tdk bisa login untuk daftar mudik gratis.skrng tiket udah abis kecewa sy donwlod aplikasi nya
Evi_dwi wa,5,2023-03-18 02:37:22,Pelayanan cepat dan ramah petugasnya
alif hayun,2,2023-03-13 12:39:31,Aplikasinya belum siap. Mau masuk selalu gagal
Esih Sukaesih,1,2023-03-13 07:03:52,Gembel malah ngebug gabisa login pake gmail.
Noer Suplindo,1,2023-03-13 08:49:33,"Bintang satu aja,aplikasi apaan ini Baru aja mau di pake eror mulu,maaf saya uninstal lagi"
Hari Farmadi,1,2023-03-13 10:22:01,"Aplikasi gak jelas, gak bisa login"
Shintiya Setiya,3,2023-03-13 12:38:50,masih tetep gk bisa login nih min🥲
Zayin Adja01,1,2023-03-13 13:32:30,"masa http nya eror mulu...kalau memang belom siap,jangan lah di paksakan utk di publikasikan"
Trie Dewie,5,2023-03-21 06:09:48,"Sangat membantu, terimakasih mitra darat"
Vhea Amalia,1,2023-03-13 11:46:36,Gak bisa dibuka http eror terus dr pagi gmn mau daftar
virgo Rant,1,2023-03-23 09:24:47,Ini aplikasi apa???? Buat cek tiket tidak bisa muncul
Agus Poter,2,2023-03-14 01:11:28,"bagus program nya,membantu sekali"
Eko Paull,1,2023-03-15 11:56:03,Baru juga download 5 tiket ke tujuan udh habis semua🥲
harmadi ht,5,2023-03-18 01:06:13,Proses mudah dan cepat
Miftahul Hadi,5,2023-03-16 03:36:29,"Bagus, lebih enak, daripada tahun kemarin pakai web"
Siti Rominah,5,2023-03-20 01:23:50,"Pelayanan nya bagus, nyaman tetap dipertahankan. Terima kasih"
whahyu dhanoe,5,2023-03-17 03:45:26,Pelayanan cepat dan petugasnya ramah
Jumin Suyono,1,2023-04-09 13:49:00,masa baru pembukaan pendaftaran belum ada 2 menit tiket kuota sudah habis...
lukman hakim,2,2023-03-13 11:02:45,"Aplikasi tidak bisa diakses kenapa ya, mau daftar mudik gratis"
Ariel Chandrawinata,1,2023-03-13 11:02:00,Aplikasi ga bermanfaat...mana bisa daftar
Yanti Noval,5,2023-03-15 01:24:15,"Terikasih sudah di adain mudik gratisnya ,sangat membantu kami ,ramah mbakny ,masy buat melayaninny good jobbbb👍👍👍👍"
syabil ok,3,2023-03-13 06:01:48,Kenapa mau pesen tiket mudik. Http. Eror mulu. Waduhhh di permudah dong loadingnya. Mau ambil tiket mlh gagal mulu.
Alif Fadil,1,2023-03-13 11:56:53,HTTP failed mulu kenapa ya
Balqis Nirmala,3,2023-03-13 09:31:46,Gimana sih susah bgt ga bisa daftar failid mulu
Dwi Ratmoko,1,2023-03-13 10:34:23,"Bagaimana ini saya sudah buka aplikasi dari pukul 14:00 , tidak respon hingga pukul 17.30 baru bisa dan akhirnya tiket sudah habis ????"
Ari Yanto,5,2024-03-04 01:31:51,sangat mudah diakses dan membantu diproses pecarian
roni sugiawan,1,2023-03-13 10:34:24,Gak bisa login http eror terus
Wahyu Tri,1,2023-03-16 05:25:08,"Baru dibuka mudik gratis lsg down, setelah bisa dibuka kembali kuotanya langsung habis semua......"
Riska,1,2023-03-13 07:58:47,kok di di ponsel saya gak bisa di buka ya apk nya
Fatir Fatir,5,2023-03-15 01:50:33,"Bagus bngt ini aplikasi mitra darat sangat membantu kami para perantau ,thn ini dpt tiket mudik gratis,,,"
Fadhil Axx,2,2023-03-13 08:01:35,"Ga bisa login , failed terus"
Muhammad Dhafa,1,2023-04-19 03:50:31,"Ga jelas petugas bilang jam 10 berangkat, malah jam 8 berangkatnya. Tolong bilangin petugasnya kasih petunjuk yang benar"
Ahmad Muholani,1,2023-03-13 10:47:53,Kok alamat valid tdk bisa login
